Date;Area;Duration;Visitors
26/08/2019;Porta San Donato;from 4 to 6 hours;38
26/08/2019;Piazza Puntoni (Via Zamboni);less 1 minute;2465
26/08/2019;Piazza Puntoni (Via Zamboni);from 3 to 4 hours;16
26/08/2019;Piazza Puntoni (Via Zamboni);from 4 to 6 hours;12
26/08/2019;Via San Giacomo;from 1 to 5 minutes;2065
26/08/2019;Via San Giacomo;from 10 to 20 minutes;249
26/08/2019;Via San Giacomo;from 40 to 60 minutes;64
26/08/2019;Via San Giacomo;over 6 hours;16
26/08/2019;Piazza Scaravilli;less 1 minute;0
26/08/2019;Piazza Scaravilli;from 1 to 5 minutes;0
26/08/2019;Piazza Scaravilli;from 40 to 60 minutes;0
26/08/2019;Piazza Scaravilli;from 60 to 90 minutes;0
26/08/2019;Piazza Scaravilli;from 2 to 3 hours;0
26/08/2019;Palazzo Poggi;from 10 to 20 minutes;218
26/08/2019;Palazzo Poggi;from 20 to 40 minutes;119
26/08/2019;Palazzo Poggi;from 40 to 60 minutes;33
26/08/2019;Via Del Guasto;from 1 to 5 minutes;390
26/08/2019;Via Del Guasto;from 20 to 40 minutes;37
26/08/2019;Piazza Verdi;less 1 minute;5615
26/08/2019;Piazza Verdi;from 1 to 5 minutes;2629
26/08/2019;Piazza Verdi;from 10 to 20 minutes;605
26/08/2019;Piazza Verdi;from 90 to 120 minutes;45
26/08/2019;Piazza Verdi;from 3 to 4 hours;16
26/08/2019;Piazza Verdi;from 4 to 6 hours;23
26/08/2019;Facoltà Di Giurisprudenza;less 1 minute;6728
26/08/2019;Facoltà Di Giurisprudenza;from 5 to 10 minutes;321
26/08/2019;Facoltà Di Giurisprudenza;from 40 to 60 minutes;34
26/08/2019;Facoltà Di Giurisprudenza;from 60 to 90 minutes;17
26/08/2019;Facoltà Di Giurisprudenza;from 2 to 3 hours;7
26/08/2019;Facoltà Di Giurisprudenza;from 4 to 6 hours;1
26/08/2019;Piazza Rossini (Palazzo Malvezzi);less 1 minute;6631
26/08/2019;Piazza Rossini (Palazzo Malvezzi);from 1 to 5 minutes;1873
26/08/2019;Piazza Rossini (Palazzo Malvezzi);from 5 to 10 minutes;272
26/08/2019;Piazza Rossini (Palazzo Malvezzi);from 20 to 40 minutes;130
26/08/2019;Piazza Rossini (Palazzo Malvezzi);from 40 to 60 minutes;36
26/08/2019;Piazza Rossini (Palazzo Malvezzi);from 60 to 90 minutes;26
26/08/2019;Piazza Rossini (Palazzo Malvezzi);from 90 to 120 minutes;17
26/08/2019;Piazza Rossini (Palazzo Malvezzi);from 2 to 3 hours;14
26/08/2019;2 Torri (Inizio Portico Via Zamboni);less 1 minute;5062
26/08/2019;2 Torri (Inizio Portico Via Zamboni);from 10 to 20 minutes;725
26/08/2019;2 Torri (Inizio Portico Via Zamboni);from 20 to 40 minutes;737
26/08/2019;2 Torri (Inizio Portico Via Zamboni);from 90 to 120 minutes;66
27/08/2019;Porta San Donato;less 1 minute;8487
27/08/2019;Porta San Donato;from 1 to 5 minutes;6893
27/08/2019;Porta San Donato;from 5 to 10 minutes;945
27/08/2019;Porta San Donato;from 2 to 3 hours;78
27/08/2019;Porta San Donato;from 3 to 4 hours;49
27/08/2019;Piazza Puntoni (Via Zamboni);from 1 to 5 minutes;1889
27/08/2019;Piazza Puntoni (Via Zamboni);from 10 to 20 minutes;367
27/08/2019;Piazza Puntoni (Via Zamboni);from 40 to 60 minutes;63
27/08/2019;Piazza Puntoni (Via Zamboni);from 60 to 90 minutes;49
27/08/2019;Piazza Puntoni (Via Zamboni);from 90 to 120 minutes;26
27/08/2019;Via San Giacomo;from 1 to 5 minutes;2325
27/08/2019;Via San Giacomo;from 10 to 20 minutes;312
27/08/2019;Via San Giacomo;from 20 to 40 minutes;207
27/08/2019;Via San Giacomo;from 90 to 120 minutes;16
27/08/2019;Via San Giacomo;from 3 to 4 hours;3
27/08/2019;Piazza Scaravilli;less 1 minute;2440
27/08/2019;Piazza Scaravilli;from 1 to 5 minutes;1235
27/08/2019;Piazza Scaravilli;from 20 to 40 minutes;135
27/08/2019;Piazza Scaravilli;from 2 to 3 hours;5
27/08/2019;Piazza Scaravilli;over 6 hours;3
27/08/2019;Palazzo Poggi;less 1 minute;3390
27/08/2019;Palazzo Poggi;from 5 to 10 minutes;316
27/08/2019;Palazzo Poggi;from 20 to 40 minutes;145
27/08/2019;Palazzo Poggi;from 60 to 90 minutes;15
27/08/2019;Via Del Guasto;less 1 minute;2157
27/08/2019;Via Del Guasto;from 1 to 5 minutes;511
27/08/2019;Via Del Guasto;from 5 to 10 minutes;110
27/08/2019;Via Del Guasto;from 10 to 20 minutes;93
27/08/2019;Via Del Guasto;from 20 to 40 minutes;47
27/08/2019;Via Del Guasto;from 60 to 90 minutes;11
27/08/2019;Via Del Guasto;from 90 to 120 minutes;4
27/08/2019;Piazza Verdi;less 1 minute;5865
27/08/2019;Piazza Verdi;from 5 to 10 minutes;716
27/08/2019;Facoltà Di Giurisprudenza;less 1 minute;7166
27/08/2019;Facoltà Di Giurisprudenza;from 40 to 60 minutes;35
27/08/2019;Piazza Rossini (Palazzo Malvezzi);from 5 to 10 minutes;388
27/08/2019;Piazza Rossini (Palazzo Malvezzi);from 10 to 20 minutes;226
27/08/2019;Piazza Rossini (Palazzo Malvezzi);from 40 to 60 minutes;43
27/08/2019;Piazza Rossini (Palazzo Malvezzi);from 2 to 3 hours;23
27/08/2019;Piazza Rossini (Palazzo Malvezzi);from 3 to 4 hours;7
27/08/2019;Piazza Rossini (Palazzo Malvezzi);from 4 to 6 hours;6
27/08/2019;Piazza Rossini (Palazzo Malvezzi);over 6 hours;28
27/08/2019;2 Torri (Inizio Portico Via Zamboni);from 1 to 5 minutes;3286
27/08/2019;2 Torri (Inizio Portico Via Zamboni);from 5 to 10 minutes;836
27/08/2019;2 Torri (Inizio Portico Via Zamboni);from 4 to 6 hours;36
27/08/2019;2 Torri (Inizio Portico Via Zamboni);over 6 hours;100
28/08/2019;Porta San Donato;less 1 minute;8765
28/08/2019;Porta San Donato;from 5 to 10 minutes;916
28/08/2019;Porta San Donato;from 20 to 40 minutes;977
28/08/2019;Piazza Puntoni (Via Zamboni);from 5 to 10 minutes;420
28/08/2019;Piazza Puntoni (Via Zamboni);from 90 to 120 minutes;42
28/08/2019;Piazza Puntoni (Via Zamboni);over 6 hours;29
28/08/2019;Via San Giacomo;from 20 to 40 minutes;186
28/08/2019;Via San Giacomo;from 40 to 60 minutes;42
28/08/2019;Via San Giacomo;from 60 to 90 minutes;25
28/08/2019;Via San Giacomo;from 2 to 3 hours;7
28/08/2019;Via San Giacomo;from 4 to 6 hours;2
28/08/2019;Via San Giacomo;over 6 hours;2
28/08/2019;Piazza Scaravilli;less 1 minute;3237
28/08/2019;Piazza Scaravilli;from 10 to 20 minutes;167
28/08/2019;Piazza Scaravilli;from 2 to 3 hours;4
28/08/2019;Palazzo Poggi;from 90 to 120 minutes;6
28/08/2019;Palazzo Poggi;from 2 to 3 hours;4
28/08/2019;Palazzo Poggi;over 6 hours;0
28/08/2019;Via Del Guasto;less 1 minute;1927
28/08/2019;Via Del Guasto;from 5 to 10 minutes;188
28/08/2019;Via Del Guasto;from 20 to 40 minutes;91
28/08/2019;Via Del Guasto;from 60 to 90 minutes;28
28/08/2019;Via Del Guasto;from 3 to 4 hours;6
28/08/2019;Piazza Verdi;less 1 minute;5824
28/08/2019;Piazza Verdi;from 10 to 20 minutes;672
28/08/2019;Piazza Verdi;from 20 to 40 minutes;632
28/08/2019;Piazza Verdi;from 60 to 90 minutes;157
28/08/2019;Piazza Verdi;from 3 to 4 hours;19
28/08/2019;Piazza Verdi;from 4 to 6 hours;11
28/08/2019;Piazza Verdi;over 6 hours;37
28/08/2019;Facoltà Di Giurisprudenza;less 1 minute;7225
28/08/2019;Facoltà Di Giurisprudenza;from 1 to 5 minutes;2416
28/08/2019;Facoltà Di Giurisprudenza;from 5 to 10 minutes;361
28/08/2019;Facoltà Di Giurisprudenza;from 20 to 40 minutes;155
28/08/2019;Facoltà Di Giurisprudenza;from 40 to 60 minutes;45
28/08/2019;Facoltà Di Giurisprudenza;from 90 to 120 minutes;9
28/08/2019;Facoltà Di Giurisprudenza;from 4 to 6 hours;3
28/08/2019;Piazza Rossini (Palazzo Malvezzi);from 40 to 60 minutes;41
28/08/2019;Piazza Rossini (Palazzo Malvezzi);from 60 to 90 minutes;36
28/08/2019;Piazza Rossini (Palazzo Malvezzi);from 3 to 4 hours;9
28/08/2019;Piazza Rossini (Palazzo Malvezzi);from 4 to 6 hours;6
28/08/2019;2 Torri (Inizio Portico Via Zamboni);less 1 minute;4997
28/08/2019;2 Torri (Inizio Portico Via Zamboni);from 40 to 60 minutes;211
28/08/2019;2 Torri (Inizio Portico Via Zamboni);from 4 to 6 hours;53
29/08/2019;Porta San Donato;from 5 to 10 minutes;981
29/08/2019;Porta San Donato;from 20 to 40 minutes;941
29/08/2019;Piazza Puntoni (Via Zamboni);from 1 to 5 minutes;2144
29/08/2019;Piazza Puntoni (Via Zamboni);from 20 to 40 minutes;313
29/08/2019;Piazza Puntoni (Via Zamboni);from 40 to 60 minutes;79
29/08/2019;Piazza Puntoni (Via Zamboni);from 60 to 90 minutes;70
29/08/2019;Piazza Puntoni (Via Zamboni);from 2 to 3 hours;35
29/08/2019;Via San Giacomo;less 1 minute;6103
29/08/2019;Via San Giacomo;from 1 to 5 minutes;2270
29/08/2019;Via San Giacomo;from 10 to 20 minutes;313
29/08/2019;Via San Giacomo;from 2 to 3 hours;14
29/08/2019;Via San Giacomo;over 6 hours;2
29/08/2019;Piazza Scaravilli;less 1 minute;3472
29/08/2019;Piazza Scaravilli;from 5 to 10 minutes;332
29/08/2019;Piazza Scaravilli;from 90 to 120 minutes;9
29/08/2019;Piazza Scaravilli;from 4 to 6 hours;2
29/08/2019;Piazza Scaravilli;over 6 hours;2
29/08/2019;Palazzo Poggi;from 1 to 5 minutes;2008
29/08/2019;Palazzo Poggi;from 5 to 10 minutes;450
29/08/2019;Palazzo Poggi;from 10 to 20 minutes;291
29/08/2019;Palazzo Poggi;from 20 to 40 minutes;190
29/08/2019;Palazzo Poggi;from 60 to 90 minutes;15
29/08/2019;Palazzo Poggi;over 6 hours;1
29/08/2019;Via Del Guasto;from 1 to 5 minutes;1049
29/08/2019;Via Del Guasto;from 20 to 40 minutes;124
29/08/2019;Via Del Guasto;from 60 to 90 minutes;35
29/08/2019;Via Del Guasto;from 3 to 4 hours;6
29/08/2019;Piazza Verdi;from 40 to 60 minutes;258
29/08/2019;Piazza Verdi;from 90 to 120 minutes;73
29/08/2019;Piazza Verdi;from 4 to 6 hours;21
29/08/2019;Facoltà Di Giurisprudenza;less 1 minute;8108
29/08/2019;Facoltà Di Giurisprudenza;from 5 to 10 minutes;354
29/08/2019;Facoltà Di Giurisprudenza;from 40 to 60 minutes;39
29/08/2019;Piazza Rossini (Palazzo Malvezzi);less 1 minute;8258
29/08/2019;Piazza Rossini (Palazzo Malvezzi);from 1 to 5 minutes;2413
29/08/2019;Piazza Rossini (Palazzo Malvezzi);from 4 to 6 hours;9
29/08/2019;2 Torri (Inizio Portico Via Zamboni);less 1 minute;5645
29/08/2019;2 Torri (Inizio Portico Via Zamboni);from 1 to 5 minutes;3733
29/08/2019;2 Torri (Inizio Portico Via Zamboni);from 5 to 10 minutes;830
29/08/2019;2 Torri (Inizio Portico Via Zamboni);from 20 to 40 minutes;799
29/08/2019;2 Torri (Inizio Portico Via Zamboni);from 40 to 60 minutes;274
29/08/2019;2 Torri (Inizio Portico Via Zamboni);from 60 to 90 minutes;230
29/08/2019;2 Torri (Inizio Portico Via Zamboni);from 3 to 4 hours;41
29/08/2019;2 Torri (Inizio Portico Via Zamboni);from 4 to 6 hours;43
29/08/2019;2 Torri (Inizio Portico Via Zamboni);over 6 hours;95
30/08/2019;Porta San Donato;from 1 to 5 minutes;7534
30/08/2019;Porta San Donato;from 10 to 20 minutes;980
30/08/2019;Porta San Donato;from 40 to 60 minutes;266
30/08/2019;Porta San Donato;from 2 to 3 hours;83
30/08/2019;Porta San Donato;from 4 to 6 hours;41
30/08/2019;Piazza Puntoni (Via Zamboni);less 1 minute;3254
30/08/2019;Piazza Puntoni (Via Zamboni);from 10 to 20 minutes;336
30/08/2019;Piazza Puntoni (Via Zamboni);from 2 to 3 hours;39
30/08/2019;Via San Giacomo;from 5 to 10 minutes;425
30/08/2019;Via San Giacomo;from 60 to 90 minutes;14
30/08/2019;Via San Giacomo;from 2 to 3 hours;7
30/08/2019;Piazza Scaravilli;from 10 to 20 minutes;209
30/08/2019;Piazza Scaravilli;from 20 to 40 minutes;145
30/08/2019;Piazza Scaravilli;from 3 to 4 hours;2
30/08/2019;Palazzo Poggi;less 1 minute;3935
30/08/2019;Palazzo Poggi;from 10 to 20 minutes;256
30/08/2019;Palazzo Poggi;from 60 to 90 minutes;26
30/08/2019;Palazzo Poggi;from 3 to 4 hours;0
30/08/2019;Palazzo Poggi;over 6 hours;0
30/08/2019;Via Del Guasto;from 5 to 10 minutes;216
30/08/2019;Via Del Guasto;from 20 to 40 minutes;85
30/08/2019;Via Del Guasto;from 2 to 3 hours;22
30/08/2019;Via Del Guasto;from 3 to 4 hours;11
30/08/2019;Piazza Verdi;from 1 to 5 minutes;3254
30/08/2019;Piazza Verdi;from 10 to 20 minutes;753
30/08/2019;Piazza Verdi;from 90 to 120 minutes;80
30/08/2019;Piazza Verdi;from 2 to 3 hours;43
30/08/2019;Facoltà Di Giurisprudenza;from 10 to 20 minutes;234
30/08/2019;Facoltà Di Giurisprudenza;from 20 to 40 minutes;147
30/08/2019;Facoltà Di Giurisprudenza;from 40 to 60 minutes;44
30/08/2019;Facoltà Di Giurisprudenza;from 90 to 120 minutes;8
30/08/2019;Facoltà Di Giurisprudenza;from 3 to 4 hours;3
30/08/2019;Piazza Rossini (Palazzo Malvezzi);from 1 to 5 minutes;2421
30/08/2019;Piazza Rossini (Palazzo Malvezzi);from 90 to 120 minutes;14
30/08/2019;Piazza Rossini (Palazzo Malvezzi);from 3 to 4 hours;12
30/08/2019;Piazza Rossini (Palazzo Malvezzi);from 4 to 6 hours;4
30/08/2019;2 Torri (Inizio Portico Via Zamboni);from 60 to 90 minutes;200
30/08/2019;2 Torri (Inizio Portico Via Zamboni);from 90 to 120 minutes;95
30/08/2019;2 Torri (Inizio Portico Via Zamboni);from 3 to 4 hours;38
31/08/2019;Porta San Donato;less 1 minute;9796
31/08/2019;Porta San Donato;from 5 to 10 minutes;762
31/08/2019;Porta San Donato;from 90 to 120 minutes;53
31/08/2019;Porta San Donato;from 4 to 6 hours;41
31/08/2019;Porta San Donato;over 6 hours;52
31/08/2019;Piazza Puntoni (Via Zamboni);less 1 minute;2417
31/08/2019;Piazza Puntoni (Via Zamboni);from 20 to 40 minutes;164
31/08/2019;Piazza Puntoni (Via Zamboni);from 60 to 90 minutes;39
31/08/2019;Piazza Puntoni (Via Zamboni);over 6 hours;23
31/08/2019;Via San Giacomo;less 1 minute;5432
31/08/2019;Via San Giacomo;from 1 to 5 minutes;1580
31/08/2019;Via San Giacomo;from 40 to 60 minutes;25
31/08/2019;Via San Giacomo;from 60 to 90 minutes;17
31/08/2019;Piazza Scaravilli;less 1 minute;2755
31/08/2019;Piazza Scaravilli;from 10 to 20 minutes;75
31/08/2019;Piazza Scaravilli;from 20 to 40 minutes;69
31/08/2019;Piazza Scaravilli;from 40 to 60 minutes;16
31/08/2019;Piazza Scaravilli;from 60 to 90 minutes;11
31/08/2019;Piazza Scaravilli;from 3 to 4 hours;2
31/08/2019;Palazzo Poggi;from 1 to 5 minutes;352
31/08/2019;Palazzo Poggi;from 10 to 20 minutes;54
31/08/2019;Palazzo Poggi;from 20 to 40 minutes;45
31/08/2019;Palazzo Poggi;from 40 to 60 minutes;7
31/08/2019;Via Del Guasto;from 5 to 10 minutes;99
31/08/2019;Via Del Guasto;from 20 to 40 minutes;54
31/08/2019;Via Del Guasto;from 90 to 120 minutes;6
31/08/2019;Piazza Verdi;less 1 minute;6465
31/08/2019;Piazza Verdi;from 10 to 20 minutes;749
31/08/2019;Piazza Verdi;from 60 to 90 minutes;163
31/08/2019;Piazza Verdi;from 90 to 120 minutes;106
31/08/2019;Piazza Verdi;from 4 to 6 hours;17
31/08/2019;Facoltà Di Giurisprudenza;less 1 minute;8234
31/08/2019;Facoltà Di Giurisprudenza;from 10 to 20 minutes;267
31/08/2019;Facoltà Di Giurisprudenza;from 60 to 90 minutes;38
31/08/2019;Facoltà Di Giurisprudenza;from 2 to 3 hours;10
31/08/2019;Facoltà Di Giurisprudenza;from 3 to 4 hours;5
31/08/2019;Piazza Rossini (Palazzo Malvezzi);from 40 to 60 minutes;24
31/08/2019;Piazza Rossini (Palazzo Malvezzi);from 60 to 90 minutes;17
31/08/2019;Piazza Rossini (Palazzo Malvezzi);from 90 to 120 minutes;0
31/08/2019;Piazza Rossini (Palazzo Malvezzi);from 2 to 3 hours;8
31/08/2019;Piazza Rossini (Palazzo Malvezzi);from 3 to 4 hours;3
31/08/2019;2 Torri (Inizio Portico Via Zamboni);from 20 to 40 minutes;1004
31/08/2019;2 Torri (Inizio Portico Via Zamboni);from 3 to 4 hours;42
31/08/2019;2 Torri (Inizio Portico Via Zamboni);over 6 hours;99
01/07/2019;Porta San Donato;from 5 to 10 minutes;1170
01/07/2019;Porta San Donato;from 60 to 90 minutes;238
01/07/2019;Porta San Donato;from 2 to 3 hours;134
01/07/2019;Porta San Donato;from 3 to 4 hours;70
01/07/2019;Piazza Puntoni (Via Zamboni);from 5 to 10 minutes;574
01/07/2019;Piazza Puntoni (Via Zamboni);from 20 to 40 minutes;626
01/07/2019;Piazza Puntoni (Via Zamboni);from 60 to 90 minutes;114
01/07/2019;Piazza Puntoni (Via Zamboni);from 90 to 120 minutes;54
01/07/2019;Piazza Puntoni (Via Zamboni);from 3 to 4 hours;39
01/07/2019;Via San Giacomo;from 5 to 10 minutes;824
01/07/2019;Via San Giacomo;from 3 to 4 hours;11
01/07/2019;Piazza Scaravilli;from 90 to 120 minutes;12
01/07/2019;Palazzo Poggi;from 20 to 40 minutes;243
01/07/2019;Palazzo Poggi;from 3 to 4 hours;2
01/07/2019;Palazzo Poggi;over 6 hours;0
01/07/2019;Via Del Guasto;from 1 to 5 minutes;0
01/07/2019;Via Del Guasto;from 10 to 20 minutes;0
01/07/2019;Via Del Guasto;from 20 to 40 minutes;0
01/07/2019;Via Del Guasto;from 3 to 4 hours;0
01/07/2019;Via Del Guasto;over 6 hours;0
01/07/2019;Piazza Verdi;less 1 minute;8186
01/07/2019;Piazza Verdi;from 10 to 20 minutes;970
01/07/2019;Piazza Verdi;from 90 to 120 minutes;97
01/07/2019;Piazza Verdi;from 2 to 3 hours;73
01/07/2019;Facoltà Di Giurisprudenza;less 1 minute;8885
01/07/2019;Facoltà Di Giurisprudenza;from 1 to 5 minutes;3105
01/07/2019;Facoltà Di Giurisprudenza;from 20 to 40 minutes;200
01/07/2019;Facoltà Di Giurisprudenza;from 40 to 60 minutes;34
01/07/2019;Facoltà Di Giurisprudenza;from 60 to 90 minutes;18
01/07/2019;Facoltà Di Giurisprudenza;from 2 to 3 hours;4
01/07/2019;Facoltà Di Giurisprudenza;from 3 to 4 hours;4
01/07/2019;Piazza Rossini (Palazzo Malvezzi);from 1 to 5 minutes;2920
01/07/2019;Piazza Rossini (Palazzo Malvezzi);from 20 to 40 minutes;246
01/07/2019;Piazza Rossini (Palazzo Malvezzi);from 3 to 4 hours;13
01/07/2019;2 Torri (Inizio Portico Via Zamboni);less 1 minute;6236
01/07/2019;2 Torri (Inizio Portico Via Zamboni);from 20 to 40 minutes;737
01/07/2019;2 Torri (Inizio Portico Via Zamboni);from 40 to 60 minutes;267
01/07/2019;2 Torri (Inizio Portico Via Zamboni);from 90 to 120 minutes;86
02/07/2019;Piazza Puntoni (Via Zamboni);from 5 to 10 minutes;631
02/07/2019;Piazza Puntoni (Via Zamboni);from 10 to 20 minutes;699
02/07/2019;Piazza Puntoni (Via Zamboni);from 60 to 90 minutes;155
02/07/2019;Piazza Puntoni (Via Zamboni);from 3 to 4 hours;45
02/07/2019;Piazza Puntoni (Via Zamboni);over 6 hours;45
02/07/2019;Via San Giacomo;from 1 to 5 minutes;4344
02/07/2019;Via San Giacomo;from 60 to 90 minutes;67
02/07/2019;Via San Giacomo;from 2 to 3 hours;20
02/07/2019;Piazza Scaravilli;from 5 to 10 minutes;681
02/07/2019;Piazza Scaravilli;from 10 to 20 minutes;487
02/07/2019;Piazza Scaravilli;from 20 to 40 minutes;255
02/07/2019;Palazzo Poggi;from 1 to 5 minutes;2865
02/07/2019;Palazzo Poggi;from 90 to 120 minutes;15
02/07/2019;Via Del Guasto;from 90 to 120 minutes;0
02/07/2019;Via Del Guasto;over 6 hours;0
02/07/2019;Piazza Verdi;from 1 to 5 minutes;5698
02/07/2019;Piazza Verdi;from 20 to 40 minutes;1311
02/07/2019;Piazza Verdi;from 40 to 60 minutes;508
02/07/2019;Piazza Verdi;from 60 to 90 minutes;321
02/07/2019;Piazza Verdi;from 3 to 4 hours;43
02/07/2019;Facoltà Di Giurisprudenza;from 1 to 5 minutes;3746
02/07/2019;Facoltà Di Giurisprudenza;from 20 to 40 minutes;200
02/07/2019;Facoltà Di Giurisprudenza;from 40 to 60 minutes;41
02/07/2019;Facoltà Di Giurisprudenza;from 2 to 3 hours;4
02/07/2019;Facoltà Di Giurisprudenza;from 3 to 4 hours;1
02/07/2019;Facoltà Di Giurisprudenza;over 6 hours;0
02/07/2019;Piazza Rossini (Palazzo Malvezzi);from 10 to 20 minutes;382
02/07/2019;Piazza Rossini (Palazzo Malvezzi);from 20 to 40 minutes;260
02/07/2019;Piazza Rossini (Palazzo Malvezzi);from 2 to 3 hours;24
02/07/2019;Piazza Rossini (Palazzo Malvezzi);from 3 to 4 hours;13
02/07/2019;2 Torri (Inizio Portico Via Zamboni);from 5 to 10 minutes;928
02/07/2019;2 Torri (Inizio Portico Via Zamboni);from 20 to 40 minutes;850
02/07/2019;2 Torri (Inizio Portico Via Zamboni);from 40 to 60 minutes;322
02/07/2019;2 Torri (Inizio Portico Via Zamboni);from 90 to 120 minutes;118
03/07/2019;Porta San Donato;less 1 minute;10859
03/07/2019;Porta San Donato;from 1 to 5 minutes;9480
03/07/2019;Porta San Donato;from 5 to 10 minutes;1221
03/07/2019;Porta San Donato;from 40 to 60 minutes;407
03/07/2019;Porta San Donato;from 3 to 4 hours;80
03/07/2019;Piazza Puntoni (Via Zamboni);less 1 minute;4521
03/07/2019;Piazza Puntoni (Via Zamboni);from 5 to 10 minutes;586
03/07/2019;Piazza Puntoni (Via Zamboni);from 10 to 20 minutes;641
03/07/2019;Piazza Puntoni (Via Zamboni);from 40 to 60 minutes;265
03/07/2019;Via San Giacomo;from 1 to 5 minutes;3901
03/07/2019;Via San Giacomo;from 5 to 10 minutes;813
03/07/2019;Via San Giacomo;from 3 to 4 hours;7
03/07/2019;Piazza Scaravilli;less 1 minute;5471
03/07/2019;Piazza Scaravilli;from 1 to 5 minutes;2497
03/07/2019;Piazza Scaravilli;from 2 to 3 hours;11
03/07/2019;Piazza Scaravilli;from 3 to 4 hours;3
03/07/2019;Piazza Scaravilli;over 6 hours;4
03/07/2019;Palazzo Poggi;less 1 minute;5627
03/07/2019;Palazzo Poggi;from 10 to 20 minutes;387
03/07/2019;Palazzo Poggi;from 20 to 40 minutes;245
03/07/2019;Palazzo Poggi;from 3 to 4 hours;5
03/07/2019;Palazzo Poggi;over 6 hours;1
03/07/2019;Via Del Guasto;from 2 to 3 hours;0
03/07/2019;Via Del Guasto;over 6 hours;0
03/07/2019;Piazza Verdi;from 10 to 20 minutes;1114
03/07/2019;Piazza Verdi;from 40 to 60 minutes;404
03/07/2019;Piazza Verdi;from 60 to 90 minutes;283
03/07/2019;Piazza Verdi;from 2 to 3 hours;90
03/07/2019;Facoltà Di Giurisprudenza;from 1 to 5 minutes;3110
03/07/2019;Facoltà Di Giurisprudenza;from 10 to 20 minutes;285
03/07/2019;Facoltà Di Giurisprudenza;from 2 to 3 hours;9
03/07/2019;Piazza Rossini (Palazzo Malvezzi);from 20 to 40 minutes;252
03/07/2019;Piazza Rossini (Palazzo Malvezzi);from 40 to 60 minutes;74
03/07/2019;Piazza Rossini (Palazzo Malvezzi);over 6 hours;45
03/07/2019;2 Torri (Inizio Portico Via Zamboni);less 1 minute;6272
03/07/2019;2 Torri (Inizio Portico Via Zamboni);from 5 to 10 minutes;824
03/07/2019;2 Torri (Inizio Portico Via Zamboni);from 3 to 4 hours;58
03/07/2019;2 Torri (Inizio Portico Via Zamboni);from 4 to 6 hours;59
04/07/2019;Porta San Donato;from 10 to 20 minutes;1371
04/07/2019;Porta San Donato;from 40 to 60 minutes;426
04/07/2019;Porta San Donato;from 60 to 90 minutes;347
04/07/2019;Porta San Donato;from 90 to 120 minutes;197
04/07/2019;Porta San Donato;over 6 hours;94
04/07/2019;Piazza Puntoni (Via Zamboni);from 1 to 5 minutes;2929
04/07/2019;Piazza Puntoni (Via Zamboni);from 3 to 4 hours;23
04/07/2019;Via San Giacomo;from 1 to 5 minutes;4044
04/07/2019;Via San Giacomo;from 40 to 60 minutes;116
04/07/2019;Via San Giacomo;from 90 to 120 minutes;26
04/07/2019;Via San Giacomo;from 3 to 4 hours;7
04/07/2019;Via San Giacomo;over 6 hours;3
04/07/2019;Piazza Scaravilli;less 1 minute;6145
