Date,Area,Duration,Visitors,Holiday
05/07/2019,Facoltà Di Giurisprudenza,360.0,0,False
05/07/2019,Piazza Rossini (Palazzo Malvezzi),7.5,497,False
05/07/2019,2 Torri (Inizio Portico Via Zamboni),300.0,47,False
05/07/2019,Piazza Rossini (Palazzo Malvezzi),360.0,33,False
05/07/2019,2 Torri (Inizio Portico Via Zamboni),1.0,7305,False
05/07/2019,2 Torri (Inizio Portico Via Zamboni),150.0,106,False
05/07/2019,Via Del Guasto,3.0,0,False
05/07/2019,Facoltà Di Giurisprudenza,1.0,10366,False
05/07/2019,Palazzo Poggi,50.0,0,False
05/07/2019,Piazza Puntoni (Via Zamboni),105.0,71,False
05/07/2019,Palazzo Poggi,3.0,0,False
05/07/2019,Facoltà Di Giurisprudenza,7.5,480,False
05/07/2019,Piazza Verdi,210.0,37,False
05/07/2019,Piazza Verdi,105.0,172,False
05/07/2019,Piazza Verdi,50.0,399,False
05/07/2019,Piazza Verdi,15.0,1248,False
05/07/2019,Piazza Verdi,7.5,1266,False
05/07/2019,Via Del Guasto,300.0,0,False
05/07/2019,Via Del Guasto,30.0,0,False
05/07/2019,Via Del Guasto,15.0,0,False
05/07/2019,Via Del Guasto,1.0,0,False
05/07/2019,Facoltà Di Giurisprudenza,75.0,29,False
05/07/2019,Palazzo Poggi,300.0,0,False
05/07/2019,Palazzo Poggi,7.5,0,False
05/07/2019,Palazzo Poggi,1.0,0,False
05/07/2019,Piazza Scaravilli,3.0,1521,False
05/07/2019,Via San Giacomo,150.0,41,False
05/07/2019,Via San Giacomo,30.0,484,False
05/07/2019,Via San Giacomo,1.0,7917,False
05/07/2019,Piazza Puntoni (Via Zamboni),150.0,68,False
05/07/2019,Porta San Donato,105.0,129,False
05/07/2019,Porta San Donato,50.0,356,False
05/07/2019,Porta San Donato,7.5,1207,False
05/07/2019,Palazzo Poggi,75.0,0,False
05/07/2019,Palazzo Poggi,30.0,0,False
05/07/2019,Facoltà Di Giurisprudenza,210.0,3,False
05/07/2019,Piazza Rossini (Palazzo Malvezzi),3.0,3614,False
05/07/2019,Piazza Scaravilli,360.0,2,False
05/07/2019,Piazza Scaravilli,210.0,2,False
05/07/2019,Piazza Scaravilli,150.0,7,False
05/07/2019,Piazza Scaravilli,105.0,13,False
05/07/2019,Piazza Scaravilli,75.0,42,False
05/07/2019,Piazza Scaravilli,7.5,394,False
05/07/2019,Via San Giacomo,210.0,21,False
05/07/2019,Via San Giacomo,3.0,3849,False
05/07/2019,Piazza Puntoni (Via Zamboni),360.0,43,False
05/07/2019,Piazza Puntoni (Via Zamboni),300.0,31,False
05/07/2019,Facoltà Di Giurisprudenza,300.0,2,False
05/07/2019,Piazza Puntoni (Via Zamboni),75.0,164,False
05/07/2019,Piazza Puntoni (Via Zamboni),15.0,658,False
05/07/2019,Porta San Donato,210.0,75,False
05/07/2019,Porta San Donato,150.0,147,False
05/07/2019,Porta San Donato,1.0,11593,False
05/07/2019,2 Torri (Inizio Portico Via Zamboni),360.0,96,False
05/07/2019,2 Torri (Inizio Portico Via Zamboni),210.0,43,False
05/07/2019,2 Torri (Inizio Portico Via Zamboni),50.0,411,False
05/07/2019,2 Torri (Inizio Portico Via Zamboni),3.0,4747,False
05/07/2019,Piazza Rossini (Palazzo Malvezzi),105.0,28,False
05/07/2019,Piazza Rossini (Palazzo Malvezzi),75.0,55,False
05/07/2019,Piazza Puntoni (Via Zamboni),30.0,722,False
05/07/2019,Piazza Puntoni (Via Zamboni),1.0,4995,False
05/07/2019,Via San Giacomo,15.0,634,False
05/07/2019,Via San Giacomo,300.0,12,False
05/07/2019,Piazza Scaravilli,30.0,217,False
05/07/2019,Piazza Scaravilli,50.0,71,False
05/07/2019,Piazza Scaravilli,300.0,2,False
05/07/2019,Palazzo Poggi,15.0,0,False
05/07/2019,Palazzo Poggi,105.0,0,False
05/07/2019,Palazzo Poggi,150.0,0,False
05/07/2019,Palazzo Poggi,210.0,0,False
05/07/2019,Palazzo Poggi,360.0,0,False
05/07/2019,Via Del Guasto,75.0,0,False
05/07/2019,Via Del Guasto,105.0,0,False
05/07/2019,Via Del Guasto,210.0,0,False
05/07/2019,Piazza Verdi,1.0,8731,False
05/07/2019,Piazza Verdi,75.0,334,False
05/07/2019,Piazza Verdi,300.0,26,False
05/07/2019,Piazza Scaravilli,15.0,336,False
05/07/2019,Facoltà Di Giurisprudenza,15.0,289,False
05/07/2019,Facoltà Di Giurisprudenza,50.0,46,False
05/07/2019,Facoltà Di Giurisprudenza,105.0,3,False
05/07/2019,Facoltà Di Giurisprudenza,150.0,3,False
05/07/2019,Piazza Rossini (Palazzo Malvezzi),1.0,12246,False
05/07/2019,Piazza Rossini (Palazzo Malvezzi),15.0,326,False
05/07/2019,Piazza Rossini (Palazzo Malvezzi),30.0,238,False
05/07/2019,Piazza Rossini (Palazzo Malvezzi),50.0,77,False
05/07/2019,Piazza Rossini (Palazzo Malvezzi),150.0,28,False
05/07/2019,Piazza Rossini (Palazzo Malvezzi),210.0,15,False
05/07/2019,2 Torri (Inizio Portico Via Zamboni),7.5,1151,False
05/07/2019,2 Torri (Inizio Portico Via Zamboni),15.0,1100,False
05/07/2019,2 Torri (Inizio Portico Via Zamboni),30.0,1027,False
05/07/2019,2 Torri (Inizio Portico Via Zamboni),75.0,250,False
05/07/2019,2 Torri (Inizio Portico Via Zamboni),105.0,124,False
05/07/2019,Facoltà Di Giurisprudenza,30.0,244,False
05/07/2019,Via San Giacomo,360.0,14,False
05/07/2019,Piazza Scaravilli,1.0,3555,False
05/07/2019,Via San Giacomo,105.0,54,False
05/07/2019,Via San Giacomo,75.0,115,False
05/07/2019,Via San Giacomo,50.0,143,False
05/07/2019,Via San Giacomo,7.5,828,False
05/07/2019,Piazza Puntoni (Via Zamboni),210.0,27,False
05/07/2019,Piazza Puntoni (Via Zamboni),7.5,573,False
05/07/2019,Piazza Puntoni (Via Zamboni),50.0,237,False
05/07/2019,Porta San Donato,360.0,102,False
05/07/2019,Porta San Donato,300.0,47,False
05/07/2019,Porta San Donato,75.0,232,False
05/07/2019,Porta San Donato,30.0,1187,False
05/07/2019,Porta San Donato,15.0,1262,False
05/07/2019,Piazza Puntoni (Via Zamboni),3.0,2809,False
05/07/2019,Porta San Donato,3.0,9704,False
06/07/2019,Piazza Puntoni (Via Zamboni),3.0,2060,False
06/07/2019,Porta San Donato,105.0,86,False
06/07/2019,Porta San Donato,210.0,47,False
06/07/2019,Piazza Puntoni (Via Zamboni),15.0,356,False
06/07/2019,Via San Giacomo,50.0,139,False
06/07/2019,Facoltà Di Giurisprudenza,360.0,3,False
06/07/2019,Piazza Rossini (Palazzo Malvezzi),75.0,23,False
06/07/2019,Piazza Rossini (Palazzo Malvezzi),210.0,8,False
06/07/2019,Piazza Rossini (Palazzo Malvezzi),360.0,29,False
06/07/2019,2 Torri (Inizio Portico Via Zamboni),1.0,5633,False
06/07/2019,2 Torri (Inizio Portico Via Zamboni),105.0,113,False
06/07/2019,Piazza Puntoni (Via Zamboni),30.0,306,False
06/07/2019,2 Torri (Inizio Portico Via Zamboni),150.0,65,False
06/07/2019,Palazzo Poggi,50.0,0,False
06/07/2019,Piazza Scaravilli,75.0,0,False
06/07/2019,Via San Giacomo,360.0,34,False
06/07/2019,Via San Giacomo,210.0,30,False
06/07/2019,Via San Giacomo,150.0,49,False
06/07/2019,Via San Giacomo,75.0,125,False
06/07/2019,2 Torri (Inizio Portico Via Zamboni),300.0,44,False
06/07/2019,Porta San Donato,1.0,11543,False
06/07/2019,Palazzo Poggi,150.0,0,False
06/07/2019,Porta San Donato,30.0,782,False
06/07/2019,2 Torri (Inizio Portico Via Zamboni),7.5,1143,False
06/07/2019,Piazza Rossini (Palazzo Malvezzi),150.0,11,False
06/07/2019,Piazza Rossini (Palazzo Malvezzi),50.0,30,False
06/07/2019,Piazza Rossini (Palazzo Malvezzi),15.0,274,False
06/07/2019,Palazzo Poggi,30.0,0,False
06/07/2019,Facoltà Di Giurisprudenza,300.0,0,False
06/07/2019,2 Torri (Inizio Portico Via Zamboni),15.0,954,False
06/07/2019,Facoltà Di Giurisprudenza,50.0,51,False
06/07/2019,Facoltà Di Giurisprudenza,1.0,8846,False
06/07/2019,Piazza Verdi,50.0,436,False
06/07/2019,Via Del Guasto,210.0,0,False
06/07/2019,Via Del Guasto,150.0,0,False
06/07/2019,Via Del Guasto,75.0,0,False
06/07/2019,Via Del Guasto,3.0,0,False
06/07/2019,Facoltà Di Giurisprudenza,7.5,551,False
06/07/2019,2 Torri (Inizio Portico Via Zamboni),30.0,816,False
06/07/2019,2 Torri (Inizio Portico Via Zamboni),50.0,316,False
06/07/2019,Facoltà Di Giurisprudenza,75.0,24,False
06/07/2019,Porta San Donato,50.0,186,False
06/07/2019,Porta San Donato,75.0,103,False
06/07/2019,Piazza Puntoni (Via Zamboni),7.5,461,False
06/07/2019,Via San Giacomo,3.0,2998,False
06/07/2019,Via San Giacomo,7.5,547,False
06/07/2019,Via San Giacomo,15.0,419,False
06/07/2019,Via San Giacomo,105.0,60,False
06/07/2019,Piazza Scaravilli,1.0,0,False
06/07/2019,Piazza Scaravilli,3.0,0,False
06/07/2019,Piazza Scaravilli,7.5,0,False
06/07/2019,Piazza Scaravilli,50.0,0,False
06/07/2019,Piazza Scaravilli,210.0,0,False
06/07/2019,Piazza Scaravilli,300.0,0,False
06/07/2019,Palazzo Poggi,3.0,8,False
06/07/2019,Palazzo Poggi,15.0,0,False
06/07/2019,Palazzo Poggi,75.0,0,False
06/07/2019,Porta San Donato,15.0,887,False
06/07/2019,Piazza Rossini (Palazzo Malvezzi),1.0,10130,False
06/07/2019,Piazza Verdi,105.0,145,False
06/07/2019,Via Del Guasto,1.0,0,False
06/07/2019,Via Del Guasto,7.5,0,False
06/07/2019,Via Del Guasto,15.0,0,False
06/07/2019,Via Del Guasto,50.0,0,False
06/07/2019,Via Del Guasto,300.0,0,False
06/07/2019,Via Del Guasto,360.0,0,False
06/07/2019,Piazza Verdi,1.0,7229,False
06/07/2019,Piazza Verdi,3.0,4730,False
06/07/2019,Piazza Verdi,7.5,1304,False
06/07/2019,Piazza Verdi,15.0,1233,False
06/07/2019,Piazza Verdi,300.0,29,False
06/07/2019,Piazza Verdi,360.0,26,False
06/07/2019,Facoltà Di Giurisprudenza,3.0,3644,False
06/07/2019,Facoltà Di Giurisprudenza,15.0,331,False
06/07/2019,Facoltà Di Giurisprudenza,30.0,221,False
06/07/2019,Facoltà Di Giurisprudenza,105.0,4,False
06/07/2019,Facoltà Di Giurisprudenza,150.0,7,False
06/07/2019,Facoltà Di Giurisprudenza,210.0,1,False
06/07/2019,Piazza Rossini (Palazzo Malvezzi),3.0,3207,False
06/07/2019,Piazza Rossini (Palazzo Malvezzi),7.5,488,False
06/07/2019,Piazza Verdi,150.0,119,False
06/07/2019,Piazza Rossini (Palazzo Malvezzi),105.0,14,False
06/07/2019,Piazza Rossini (Palazzo Malvezzi),300.0,4,False
06/07/2019,2 Torri (Inizio Portico Via Zamboni),3.0,4455,False
06/07/2019,2 Torri (Inizio Portico Via Zamboni),75.0,220,False
06/07/2019,2 Torri (Inizio Portico Via Zamboni),210.0,27,False
06/07/2019,2 Torri (Inizio Portico Via Zamboni),360.0,76,False
06/07/2019,Palazzo Poggi,300.0,0,False
06/07/2019,Palazzo Poggi,210.0,0,False
06/07/2019,Piazza Rossini (Palazzo Malvezzi),30.0,163,False
06/07/2019,Porta San Donato,3.0,8374,False
06/07/2019,Palazzo Poggi,105.0,0,False
06/07/2019,Piazza Verdi,75.0,295,False
06/07/2019,Piazza Verdi,30.0,1120,False
06/07/2019,Via Del Guasto,105.0,0,False
06/07/2019,Via Del Guasto,30.0,0,False
06/07/2019,Palazzo Poggi,360.0,0,False
06/07/2019,Palazzo Poggi,7.5,3,False
06/07/2019,Palazzo Poggi,1.0,34,False
06/07/2019,Piazza Scaravilli,360.0,0,False
06/07/2019,Piazza Scaravilli,150.0,0,False
06/07/2019,Piazza Scaravilli,105.0,0,False
06/07/2019,Piazza Scaravilli,30.0,0,False
06/07/2019,Piazza Scaravilli,15.0,0,False
06/07/2019,Via San Giacomo,300.0,22,False
06/07/2019,Piazza Verdi,210.0,35,False
06/07/2019,Via San Giacomo,1.0,5548,False
06/07/2019,Via San Giacomo,30.0,395,False
06/07/2019,Porta San Donato,7.5,865,False
06/07/2019,Porta San Donato,300.0,58,False
06/07/2019,Porta San Donato,360.0,72,False
06/07/2019,Piazza Puntoni (Via Zamboni),1.0,3464,False
06/07/2019,Piazza Puntoni (Via Zamboni),50.0,117,False
06/07/2019,Porta San Donato,150.0,61,False
06/07/2019,Piazza Puntoni (Via Zamboni),105.0,43,False
06/07/2019,Piazza Puntoni (Via Zamboni),150.0,32,False
06/07/2019,Piazza Puntoni (Via Zamboni),210.0,34,False
06/07/2019,Piazza Puntoni (Via Zamboni),300.0,37,False
06/07/2019,Piazza Puntoni (Via Zamboni),360.0,41,False
06/07/2019,Piazza Puntoni (Via Zamboni),75.0,85,False
07/07/2019,Piazza Rossini (Palazzo Malvezzi),300.0,9,True
07/07/2019,Piazza Rossini (Palazzo Malvezzi),50.0,33,True
07/07/2019,Piazza Rossini (Palazzo Malvezzi),15.0,242,True
07/07/2019,Piazza Rossini (Palazzo Malvezzi),3.0,2889,True
07/07/2019,Facoltà Di Giurisprudenza,300.0,1,True
07/07/2019,Facoltà Di Giurisprudenza,15.0,307,True
07/07/2019,Piazza Verdi,105.0,151,True
07/07/2019,Piazza Verdi,50.0,495,True
07/07/2019,Piazza Verdi,30.0,1177,True
07/07/2019,Via Del Guasto,150.0,0,True
07/07/2019,Piazza Verdi,1.0,6958,True
07/07/2019,Via Del Guasto,360.0,0,True
07/07/2019,Via Del Guasto,300.0,0,True
07/07/2019,2 Torri (Inizio Portico Via Zamboni),7.5,897,True
07/07/2019,Via Del Guasto,15.0,0,True
07/07/2019,Palazzo Poggi,150.0,0,True
07/07/2019,Palazzo Poggi,50.0,0,True
07/07/2019,Palazzo Poggi,30.0,0,True
07/07/2019,Palazzo Poggi,3.0,0,True
07/07/2019,Piazza Scaravilli,50.0,0,True
07/07/2019,2 Torri (Inizio Portico Via Zamboni),75.0,199,True
07/07/2019,Via San Giacomo,210.0,12,True
07/07/2019,2 Torri (Inizio Portico Via Zamboni),210.0,26,True
07/07/2019,Porta San Donato,3.0,6626,True
07/07/2019,Porta San Donato,7.5,748,True
07/07/2019,Porta San Donato,30.0,676,True
07/07/2019,Porta San Donato,50.0,190,True
07/07/2019,Porta San Donato,105.0,64,True
07/07/2019,Porta San Donato,150.0,52,True
07/07/2019,Porta San Donato,360.0,72,True
07/07/2019,Piazza Puntoni (Via Zamboni),3.0,2056,True
07/07/2019,Piazza Puntoni (Via Zamboni),7.5,459,True
07/07/2019,2 Torri (Inizio Portico Via Zamboni),150.0,50,True
07/07/2019,Piazza Puntoni (Via Zamboni),50.0,130,True
07/07/2019,Piazza Puntoni (Via Zamboni),300.0,27,True
07/07/2019,Via San Giacomo,1.0,5183,True
07/07/2019,Via San Giacomo,7.5,416,True
07/07/2019,Via San Giacomo,15.0,366,True
07/07/2019,Via San Giacomo,50.0,87,True
07/07/2019,Via San Giacomo,360.0,26,True
07/07/2019,Piazza Scaravilli,1.0,0,True
07/07/2019,Piazza Scaravilli,7.5,0,True
07/07/2019,2 Torri (Inizio Portico Via Zamboni),300.0,40,True
07/07/2019,Piazza Puntoni (Via Zamboni),210.0,22,True
07/07/2019,Piazza Puntoni (Via Zamboni),15.0,361,True
07/07/2019,Piazza Verdi,15.0,1272,True
07/07/2019,Porta San Donato,300.0,52,True
07/07/2019,Piazza Verdi,7.5,1217,True
07/07/2019,Via Del Guasto,210.0,0,True
07/07/2019,Via Del Guasto,50.0,0,True
07/07/2019,Via Del Guasto,30.0,0,True
07/07/2019,Via Del Guasto,3.0,0,True
07/07/2019,Via Del Guasto,1.0,0,True
07/07/2019,Piazza Verdi,150.0,150,True
07/07/2019,Palazzo Poggi,105.0,0,True
07/07/2019,Palazzo Poggi,1.0,0,True
07/07/2019,Porta San Donato,1.0,8941,True
07/07/2019,Porta San Donato,15.0,875,True
07/07/2019,Porta San Donato,75.0,127,True
07/07/2019,Porta San Donato,210.0,41,True
07/07/2019,Piazza Puntoni (Via Zamboni),1.0,2501,True
07/07/2019,Palazzo Poggi,15.0,0,True
07/07/2019,Piazza Verdi,210.0,31,True
07/07/2019,Facoltà Di Giurisprudenza,1.0,7916,True
07/07/2019,Facoltà Di Giurisprudenza,3.0,3342,True
07/07/2019,2 Torri (Inizio Portico Via Zamboni),360.0,70,True
07/07/2019,2 Torri (Inizio Portico Via Zamboni),50.0,328,True
07/07/2019,2 Torri (Inizio Portico Via Zamboni),30.0,846,True
07/07/2019,2 Torri (Inizio Portico Via Zamboni),15.0,910,True
07/07/2019,Piazza Rossini (Palazzo Malvezzi),360.0,29,True
07/07/2019,Piazza Rossini (Palazzo Malvezzi),210.0,4,True
07/07/2019,Piazza Rossini (Palazzo Malvezzi),30.0,126,True
07/07/2019,Piazza Rossini (Palazzo Malvezzi),7.5,392,True
07/07/2019,Piazza Rossini (Palazzo Malvezzi),1.0,8821,True
07/07/2019,Facoltà Di Giurisprudenza,360.0,4,True
07/07/2019,Facoltà Di Giurisprudenza,210.0,5,True
07/07/2019,Piazza Scaravilli,300.0,0,True
07/07/2019,Facoltà Di Giurisprudenza,75.0,28,True
07/07/2019,Facoltà Di Giurisprudenza,50.0,56,True
07/07/2019,Facoltà Di Giurisprudenza,7.5,465,True
07/07/2019,Piazza Puntoni (Via Zamboni),75.0,86,True
07/07/2019,Piazza Puntoni (Via Zamboni),150.0,47,True
07/07/2019,Facoltà Di Giurisprudenza,150.0,5,True
07/07/2019,Via San Giacomo,3.0,2804,True
07/07/2019,Piazza Verdi,300.0,28,True
07/07/2019,Piazza Verdi,360.0,38,True
07/07/2019,Facoltà Di Giurisprudenza,30.0,248,True
07/07/2019,Facoltà Di Giurisprudenza,105.0,6,True
07/07/2019,Piazza Rossini (Palazzo Malvezzi),75.0,21,True
07/07/2019,Piazza Rossini (Palazzo Malvezzi),105.0,10,True
07/07/2019,Piazza Rossini (Palazzo Malvezzi),150.0,9,True
07/07/2019,2 Torri (Inizio Portico Via Zamboni),1.0,5276,True
07/07/2019,2 Torri (Inizio Portico Via Zamboni),3.0,4242,True
07/07/2019,2 Torri (Inizio Portico Via Zamboni),105.0,73,True
07/07/2019,Piazza Scaravilli,75.0,0,True
07/07/2019,Via San Giacomo,105.0,21,True
07/07/2019,Piazza Puntoni (Via Zamboni),105.0,47,True
07/07/2019,Piazza Puntoni (Via Zamboni),30.0,274,True
07/07/2019,Piazza Puntoni (Via Zamboni),360.0,35,True
07/07/2019,Piazza Verdi,75.0,341,True
07/07/2019,Piazza Verdi,3.0,4591,True
07/07/2019,Piazza Scaravilli,210.0,0,True
07/07/2019,Via Del Guasto,75.0,0,True
07/07/2019,Via San Giacomo,30.0,281,True
07/07/2019,Via Del Guasto,105.0,0,True
07/07/2019,Via San Giacomo,75.0,51,True
07/07/2019,Via San Giacomo,150.0,19,True
07/07/2019,Piazza Scaravilli,3.0,0,True
07/07/2019,Piazza Scaravilli,15.0,0,True
07/07/2019,Piazza Scaravilli,30.0,0,True
07/07/2019,Piazza Scaravilli,105.0,0,True
07/07/2019,Via San Giacomo,300.0,6,True
07/07/2019,Piazza Scaravilli,360.0,0,True
07/07/2019,Palazzo Poggi,7.5,0,True
07/07/2019,Palazzo Poggi,75.0,0,True
07/07/2019,Palazzo Poggi,210.0,0,True
07/07/2019,Palazzo Poggi,300.0,0,True
07/07/2019,Via Del Guasto,7.5,0,True
07/07/2019,Piazza Scaravilli,150.0,0,True
07/07/2019,Palazzo Poggi,360.0,0,True
08/07/2019,Facoltà Di Giurisprudenza,15.0,360,False
08/07/2019,Facoltà Di Giurisprudenza,7.5,518,False
08/07/2019,Piazza Verdi,105.0,126,False
08/07/2019,Piazza Verdi,210.0,22,False
08/07/2019,Piazza Verdi,15.0,1124,False
08/07/2019,Via Del Guasto,360.0,0,False
08/07/2019,Facoltà Di Giurisprudenza,30.0,185,False
08/07/2019,Piazza Verdi,360.0,35,False
08/07/2019,Facoltà Di Giurisprudenza,210.0,3,False
08/07/2019,2 Torri (Inizio Portico Via Zamboni),15.0,1147,False
08/07/2019,Piazza Rossini (Palazzo Malvezzi),15.0,367,False
08/07/2019,Piazza Rossini (Palazzo Malvezzi),150.0,20,False
08/07/2019,Piazza Rossini (Palazzo Malvezzi),210.0,10,False
08/07/2019,2 Torri (Inizio Portico Via Zamboni),1.0,7034,False
08/07/2019,2 Torri (Inizio Portico Via Zamboni),3.0,4625,False
08/07/2019,2 Torri (Inizio Portico Via Zamboni),7.5,1204,False
08/07/2019,Via Del Guasto,300.0,0,False
08/07/2019,2 Torri (Inizio Portico Via Zamboni),30.0,942,False
08/07/2019,2 Torri (Inizio Portico Via Zamboni),75.0,236,False
08/07/2019,2 Torri (Inizio Portico Via Zamboni),360.0,99,False
08/07/2019,Piazza Rossini (Palazzo Malvezzi),7.5,448,False
08/07/2019,Via Del Guasto,75.0,0,False
08/07/2019,Piazza Scaravilli,50.0,47,False
08/07/2019,Via Del Guasto,30.0,0,False
08/07/2019,Porta San Donato,1.0,10885,False
08/07/2019,Porta San Donato,3.0,9651,False
08/07/2019,Porta San Donato,15.0,1202,False
08/07/2019,Porta San Donato,75.0,268,False
08/07/2019,Porta San Donato,210.0,90,False
08/07/2019,Piazza Puntoni (Via Zamboni),3.0,3164,False
08/07/2019,Piazza Puntoni (Via Zamboni),30.0,795,False
08/07/2019,Piazza Puntoni (Via Zamboni),105.0,70,False
08/07/2019,Piazza Puntoni (Via Zamboni),210.0,29,False
08/07/2019,Piazza Puntoni (Via Zamboni),300.0,41,False
08/07/2019,Via San Giacomo,1.0,9455,False
08/07/2019,Via San Giacomo,150.0,39,False
08/07/2019,Via San Giacomo,210.0,13,False
08/07/2019,Via San Giacomo,360.0,6,False
08/07/2019,Piazza Scaravilli,7.5,374,False
08/07/2019,Piazza Scaravilli,75.0,29,False
08/07/2019,Piazza Scaravilli,210.0,2,False
08/07/2019,Piazza Scaravilli,300.0,0,False
08/07/2019,Palazzo Poggi,30.0,260,False
08/07/2019,Palazzo Poggi,50.0,65,False
08/07/2019,Via Del Guasto,15.0,0,False
08/07/2019,Via Del Guasto,50.0,0,False
08/07/2019,Piazza Puntoni (Via Zamboni),15.0,811,False
08/07/2019,Piazza Verdi,75.0,318,False
08/07/2019,Porta San Donato,50.0,390,False
08/07/2019,Via Del Guasto,3.0,0,False
08/07/2019,Via Del Guasto,210.0,0,False
08/07/2019,Piazza Verdi,1.0,8728,False
08/07/2019,Piazza Verdi,3.0,4706,False
08/07/2019,Piazza Verdi,7.5,1155,False
08/07/2019,Facoltà Di Giurisprudenza,3.0,3917,False
08/07/2019,Facoltà Di Giurisprudenza,75.0,30,False
08/07/2019,Facoltà Di Giurisprudenza,105.0,6,False
08/07/2019,Facoltà Di Giurisprudenza,150.0,10,False
08/07/2019,Facoltà Di Giurisprudenza,300.0,2,False
08/07/2019,Piazza Rossini (Palazzo Malvezzi),1.0,11470,False
08/07/2019,Piazza Rossini (Palazzo Malvezzi),3.0,3309,False
08/07/2019,Piazza Rossini (Palazzo Malvezzi),50.0,55,False
08/07/2019,Piazza Rossini (Palazzo Malvezzi),75.0,45,False
08/07/2019,Piazza Rossini (Palazzo Malvezzi),105.0,22,False
08/07/2019,Via Del Guasto,1.0,0,False
08/07/2019,Palazzo Poggi,105.0,11,False
08/07/2019,Palazzo Poggi,75.0,27,False
08/07/2019,Palazzo Poggi,15.0,343,False
08/07/2019,Porta San Donato,7.5,1140,False
08/07/2019,Porta San Donato,30.0,1268,False
08/07/2019,Porta San Donato,105.0,135,False
08/07/2019,Porta San Donato,150.0,152,False
08/07/2019,Piazza Puntoni (Via Zamboni),1.0,5272,False
08/07/2019,Piazza Puntoni (Via Zamboni),7.5,748,False
08/07/2019,Piazza Puntoni (Via Zamboni),50.0,291,False
08/07/2019,Piazza Rossini (Palazzo Malvezzi),360.0,20,False
08/07/2019,Piazza Puntoni (Via Zamboni),75.0,131,False
08/07/2019,Piazza Puntoni (Via Zamboni),360.0,36,False
08/07/2019,Via San Giacomo,3.0,3766,False
08/07/2019,Via San Giacomo,50.0,107,False
08/07/2019,Piazza Scaravilli,15.0,242,False
08/07/2019,Piazza Scaravilli,150.0,10,False
08/07/2019,Palazzo Poggi,1.0,7035,False
08/07/2019,Palazzo Poggi,7.5,552,False
08/07/2019,Piazza Puntoni (Via Zamboni),150.0,74,False
08/07/2019,2 Torri (Inizio Portico Via Zamboni),150.0,118,False
08/07/2019,2 Torri (Inizio Portico Via Zamboni),210.0,45,False
08/07/2019,Palazzo Poggi,360.0,0,False
08/07/2019,Palazzo Poggi,3.0,2548,False
08/07/2019,Piazza Scaravilli,360.0,2,False
08/07/2019,Piazza Scaravilli,105.0,10,False
08/07/2019,Piazza Scaravilli,30.0,161,False
08/07/2019,Piazza Scaravilli,3.0,1522,False
08/07/2019,Piazza Scaravilli,1.0,4131,False
08/07/2019,Palazzo Poggi,210.0,2,False
08/07/2019,Via San Giacomo,300.0,10,False
08/07/2019,Via San Giacomo,75.0,85,False
08/07/2019,Via San Giacomo,30.0,358,False
08/07/2019,Via San Giacomo,15.0,511,False
08/07/2019,Via San Giacomo,7.5,725,False
08/07/2019,Porta San Donato,360.0,88,False
08/07/2019,Porta San Donato,300.0,59,False
08/07/2019,Via San Giacomo,105.0,34,False
08/07/2019,Palazzo Poggi,300.0,1,False
08/07/2019,Palazzo Poggi,150.0,6,False
08/07/2019,Via Del Guasto,7.5,0,False
08/07/2019,2 Torri (Inizio Portico Via Zamboni),105.0,113,False
08/07/2019,2 Torri (Inizio Portico Via Zamboni),50.0,292,False
08/07/2019,Piazza Rossini (Palazzo Malvezzi),300.0,15,False
08/07/2019,Piazza Rossini (Palazzo Malvezzi),30.0,226,False
